date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2015-04-13,7.27,2.29,450,"1985-04-06 2014-04-20",89.79,6.13,450,"1985-04-06 2014-04-20",12.94,2.44,450,"1985-04-06 2014-04-20",24.38,8.27,450,"1985-04-06 2014-04-20",2.58,2.74,450,"1985-04-06 2014-04-20",58.95,10.77,450,"1985-04-06 2014-04-20",5.63,2.33,450,"1985-04-06 2014-04-20",2.73,3.63,450,"1985-04-06 2014-04-20",2.78,4.99,449,"1985-04-06 2014-04-20",2.77,4.99,449,"1985-04-06 2014-04-20",0,0.09,449,"1985-04-06 2014-04-20",0,0,449,"1985-04-06 2014-04-20",,,,
2015-04-12,7.17,2.2,450,"1985-04-05 2014-04-19",89.87,6.08,450,"1985-04-05 2014-04-19",12.76,2.37,450,"1985-04-05 2014-04-19",24.4,8.04,450,"1985-04-05 2014-04-19",2.51,2.68,450,"1985-04-05 2014-04-19",59.19,10.58,450,"1985-04-05 2014-04-19",5.54,2.32,450,"1985-04-05 2014-04-19",2.81,3.68,450,"1985-04-05 2014-04-19",2.93,5.25,449,"1985-04-05 2014-04-19",2.91,5.25,449,"1985-04-05 2014-04-19",0,0.09,449,"1985-04-05 2014-04-19",0,0,449,"1985-04-05 2014-04-19",,,,
2015-04-11,7.06,2.19,450,"1985-04-04 2014-04-18",89.92,6.16,450,"1985-04-04 2014-04-18",12.63,2.37,450,"1985-04-04 2014-04-18",24.38,8.06,450,"1985-04-04 2014-04-18",2.43,2.67,450,"1985-04-04 2014-04-18",59.24,10.44,450,"1985-04-04 2014-04-18",5.45,2.34,450,"1985-04-04 2014-04-18",2.82,3.69,450,"1985-04-04 2014-04-18",2.91,5.27,450,"1985-04-04 2014-04-18",2.89,5.27,450,"1985-04-04 2014-04-18",0,0.09,450,"1985-04-04 2014-04-18",0,0,450,"1985-04-04 2014-04-18",,,,
2015-04-10,7,2.21,450,"1985-04-03 2014-04-17",90.01,6.24,450,"1985-04-03 2014-04-17",12.51,2.34,450,"1985-04-03 2014-04-17",24.8,8.49,450,"1985-04-03 2014-04-17",2.34,2.72,450,"1985-04-03 2014-04-17",59.49,10.62,450,"1985-04-03 2014-04-17",5.35,2.36,450,"1985-04-03 2014-04-17",2.82,3.73,450,"1985-04-03 2014-04-17",3.04,5.57,450,"1985-04-03 2014-04-17",3.04,5.57,450,"1985-04-03 2014-04-17",0,0.01,450,"1985-04-03 2014-04-17",0,0,450,"1985-04-03 2014-04-17",,,,
2015-04-09,6.88,2.27,450,"1985-04-02 2014-04-16",89.94,6.43,450,"1985-04-02 2014-04-16",12.41,2.41,450,"1985-04-02 2014-04-16",24.9,8.82,450,"1985-04-02 2014-04-16",2.26,2.74,450,"1985-04-02 2014-04-16",59.66,10.65,450,"1985-04-02 2014-04-16",5.23,2.39,450,"1985-04-02 2014-04-16",2.96,3.89,450,"1985-04-02 2014-04-16",3,5.55,450,"1985-04-02 2014-04-16",3,5.55,450,"1985-04-02 2014-04-16",0,0.01,450,"1985-04-02 2014-04-16",0,0,450,"1985-04-02 2014-04-16",,,,
2015-04-08,6.76,2.29,450,"1985-04-01 2014-04-15",90.07,6.38,450,"1985-04-01 2014-04-15",12.23,2.41,450,"1985-04-01 2014-04-15",24.88,8.83,450,"1985-04-01 2014-04-15",2.18,2.8,450,"1985-04-01 2014-04-15",60.05,10.79,450,"1985-04-01 2014-04-15",5.07,2.4,450,"1985-04-01 2014-04-15",2.89,3.82,450,"1985-04-01 2014-04-15",2.98,5.54,450,"1985-04-01 2014-04-15",2.98,5.54,450,"1985-04-01 2014-04-15",0,0.01,450,"1985-04-01 2014-04-15",0,0,450,"1985-04-01 2014-04-15",,,,
2015-04-07,6.67,2.3,450,"1985-03-31 2014-04-14",90.15,6.31,450,"1985-03-31 2014-04-14",12.11,2.42,450,"1985-03-31 2014-04-14",25.07,9.13,450,"1985-03-31 2014-04-14",2.1,2.76,450,"1985-03-31 2014-04-14",60.14,10.78,450,"1985-03-31 2014-04-14",4.99,2.35,450,"1985-03-31 2014-04-14",2.94,3.87,450,"1985-03-31 2014-04-14",2.96,5.53,450,"1985-03-31 2014-04-14",2.96,5.53,450,"1985-03-31 2014-04-14",0,0.01,450,"1985-03-31 2014-04-14",0,0,450,"1985-03-31 2014-04-14",,,,
2015-04-06,6.63,2.3,450,"1985-03-30 2014-04-13",90.21,6.27,450,"1985-03-30 2014-04-13",12.06,2.42,450,"1985-03-30 2014-04-13",25.03,9.45,450,"1985-03-30 2014-04-13",2.05,2.75,450,"1985-03-30 2014-04-13",60.26,10.82,450,"1985-03-30 2014-04-13",4.89,2.32,450,"1985-03-30 2014-04-13",3,3.87,450,"1985-03-30 2014-04-13",3.1,5.62,450,"1985-03-30 2014-04-13",3.1,5.62,450,"1985-03-30 2014-04-13",0,0.01,450,"1985-03-30 2014-04-13",0,0,450,"1985-03-30 2014-04-13",,,,
2015-04-05,6.53,2.3,450,"1985-03-29 2014-04-12",90.19,6.2,450,"1985-03-29 2014-04-12",11.98,2.44,450,"1985-03-29 2014-04-12",24.97,9.6,450,"1985-03-29 2014-04-12",1.96,2.72,450,"1985-03-29 2014-04-12",60.39,10.79,450,"1985-03-29 2014-04-12",4.72,2.31,450,"1985-03-29 2014-04-12",3.03,3.9,450,"1985-03-29 2014-04-12",3.14,5.66,450,"1985-03-29 2014-04-12",3.14,5.66,450,"1985-03-29 2014-04-12",0,0.01,450,"1985-03-29 2014-04-12",0,0,450,"1985-03-29 2014-04-12",,,,
2015-04-04,6.42,2.3,450,"1985-03-28 2014-04-11",90.15,6.3,450,"1985-03-28 2014-04-11",11.84,2.44,450,"1985-03-28 2014-04-11",25,9.62,450,"1985-03-28 2014-04-11",1.82,2.78,450,"1985-03-28 2014-04-11",60.45,10.69,450,"1985-03-28 2014-04-11",4.56,2.33,450,"1985-03-28 2014-04-11",3.02,4.01,450,"1985-03-28 2014-04-11",3.08,5.61,450,"1985-03-28 2014-04-11",3.07,5.61,450,"1985-03-28 2014-04-11",0.01,0.11,450,"1985-03-28 2014-04-11",0,0,450,"1985-03-28 2014-04-11",,,,
2015-04-03,6.29,2.32,450,"1985-03-27 2014-04-10",90.18,6.39,450,"1985-03-27 2014-04-10",11.71,2.4,450,"1985-03-27 2014-04-10",25.23,9.95,450,"1985-03-27 2014-04-10",1.72,2.84,450,"1985-03-27 2014-04-10",60.59,10.76,450,"1985-03-27 2014-04-10",4.45,2.31,450,"1985-03-27 2014-04-10",3.03,4,450,"1985-03-27 2014-04-10",3.11,5.53,450,"1985-03-27 2014-04-10",3.11,5.53,450,"1985-03-27 2014-04-10",0.01,0.11,450,"1985-03-27 2014-04-10",0,0,450,"1985-03-27 2014-04-10",,,,
2015-04-02,6.15,2.37,450,"1985-03-26 2014-04-09",90.1,6.66,450,"1985-03-26 2014-04-09",11.55,2.36,450,"1985-03-26 2014-04-09",25.44,10.16,450,"1985-03-26 2014-04-09",1.58,2.94,450,"1985-03-26 2014-04-09",60.61,10.83,450,"1985-03-26 2014-04-09",4.36,2.32,450,"1985-03-26 2014-04-09",3.06,4.03,450,"1985-03-26 2014-04-09",3.17,5.7,450,"1985-03-26 2014-04-09",3.17,5.7,450,"1985-03-26 2014-04-09",0.01,0.11,450,"1985-03-26 2014-04-09",0,0,450,"1985-03-26 2014-04-09",,,,
2015-04-01,6.07,2.4,450,"1985-03-25 2014-04-08",90.17,6.83,450,"1985-03-25 2014-04-08",11.44,2.37,450,"1985-03-25 2014-04-08",25.59,10.28,450,"1985-03-25 2014-04-08",1.45,3.13,450,"1985-03-25 2014-04-08",60.66,11.18,450,"1985-03-25 2014-04-08",4.27,2.35,450,"1985-03-25 2014-04-08",3.06,4.07,450,"1985-03-25 2014-04-08",3.25,5.77,450,"1985-03-25 2014-04-08",3.24,5.77,450,"1985-03-25 2014-04-08",0.01,0.11,450,"1985-03-25 2014-04-08",0,0,450,"1985-03-25 2014-04-08",,,,
2015-03-31,5.95,2.43,450,"1985-03-24 2014-04-07",90.01,7.14,450,"1985-03-24 2014-04-07",11.34,2.34,450,"1985-03-24 2014-04-07",25.52,10.1,450,"1985-03-24 2014-04-07",1.28,3.24,450,"1985-03-24 2014-04-07",60.35,11.46,450,"1985-03-24 2014-04-07",4.15,2.36,450,"1985-03-24 2014-04-07",3.03,4.02,450,"1985-03-24 2014-04-07",3.22,5.75,450,"1985-03-24 2014-04-07",3.21,5.75,450,"1985-03-24 2014-04-07",0.01,0.11,450,"1985-03-24 2014-04-07",0,0,450,"1985-03-24 2014-04-07",,,,
2015-03-30,5.83,2.4,450,"1985-03-23 2014-04-06",90.01,7.13,450,"1985-03-23 2014-04-06",11.21,2.28,450,"1985-03-23 2014-04-06",25.72,10.27,450,"1985-03-23 2014-04-06",1.15,3.22,450,"1985-03-23 2014-04-06",60.26,11.5,450,"1985-03-23 2014-04-06",4.05,2.34,450,"1985-03-23 2014-04-06",3.08,4,450,"1985-03-23 2014-04-06",3.17,5.63,450,"1985-03-23 2014-04-06",3.16,5.62,450,"1985-03-23 2014-04-06",0.01,0.12,450,"1985-03-23 2014-04-06",0,0,450,"1985-03-23 2014-04-06",,,,
2015-03-29,5.74,2.41,450,"1985-03-22 2014-04-05",90,7.12,450,"1985-03-22 2014-04-05",11.11,2.3,450,"1985-03-22 2014-04-05",25.82,10.33,450,"1985-03-22 2014-04-05",1.05,3.25,450,"1985-03-22 2014-04-05",60.2,11.66,450,"1985-03-22 2014-04-05",3.95,2.4,450,"1985-03-22 2014-04-05",3.16,4.1,450,"1985-03-22 2014-04-05",3.23,5.8,450,"1985-03-22 2014-04-05",3.22,5.78,450,"1985-03-22 2014-04-05",0.01,0.15,450,"1985-03-22 2014-04-05",0,0,450,"1985-03-22 2014-04-05",,,,
2015-03-28,5.64,2.46,450,"1985-03-21 2014-04-04",89.91,7.09,450,"1985-03-21 2014-04-04",11.01,2.34,450,"1985-03-21 2014-04-04",25.9,10.43,450,"1985-03-21 2014-04-04",0.98,3.26,450,"1985-03-21 2014-04-04",60.28,11.76,450,"1985-03-21 2014-04-04",3.87,2.4,450,"1985-03-21 2014-04-04",3.16,4.18,450,"1985-03-21 2014-04-04",3.18,5.56,450,"1985-03-21 2014-04-04",3.16,5.54,450,"1985-03-21 2014-04-04",0.02,0.16,450,"1985-03-21 2014-04-04",0,0,450,"1985-03-21 2014-04-04",,,,
2015-03-27,5.64,2.49,450,"1985-03-20 2014-04-03",89.93,7.03,450,"1985-03-20 2014-04-03",11,2.38,450,"1985-03-20 2014-04-03",26.37,10.7,450,"1985-03-20 2014-04-03",0.92,3.24,450,"1985-03-20 2014-04-03",60.29,11.65,450,"1985-03-20 2014-04-03",3.8,2.39,450,"1985-03-20 2014-04-03",3.33,4.43,450,"1985-03-20 2014-04-03",3.19,5.44,450,"1985-03-20 2014-04-03",3.17,5.42,450,"1985-03-20 2014-04-03",0.02,0.17,450,"1985-03-20 2014-04-03",0,0.14,450,"1985-03-20 2014-04-03",,,,
2015-03-26,5.62,2.49,450,"1985-03-19 2014-04-02",90.12,6.96,450,"1985-03-19 2014-04-02",10.9,2.37,450,"1985-03-19 2014-04-02",26.06,10.46,450,"1985-03-19 2014-04-02",0.92,3.21,450,"1985-03-19 2014-04-02",60.63,11.66,450,"1985-03-19 2014-04-02",3.75,2.42,450,"1985-03-19 2014-04-02",3.45,4.45,450,"1985-03-19 2014-04-02",3.23,5.27,450,"1985-03-19 2014-04-02",3.2,5.25,450,"1985-03-19 2014-04-02",0.03,0.23,450,"1985-03-19 2014-04-02",0,0.2,450,"1985-03-19 2014-04-02",,,,
2015-03-25,5.62,2.47,450,"1985-03-18 2014-04-01",90.26,6.76,450,"1985-03-18 2014-04-01",10.77,2.29,450,"1985-03-18 2014-04-01",25.91,10.28,450,"1985-03-18 2014-04-01",0.87,3.22,450,"1985-03-18 2014-04-01",60.94,11.77,450,"1985-03-18 2014-04-01",3.73,2.43,450,"1985-03-18 2014-04-01",3.46,4.5,450,"1985-03-18 2014-04-01",3.37,5.7,450,"1985-03-18 2014-04-01",3.33,5.68,450,"1985-03-18 2014-04-01",0.04,0.38,450,"1985-03-18 2014-04-01",0,0.2,450,"1985-03-18 2014-04-01",,,,
2015-03-24,5.56,2.47,450,"1985-03-17 2014-03-31",90.16,6.86,450,"1985-03-17 2014-03-31",10.7,2.26,450,"1985-03-17 2014-03-31",25.9,10.5,450,"1985-03-17 2014-03-31",0.82,3.2,450,"1985-03-17 2014-03-31",60.95,11.63,450,"1985-03-17 2014-03-31",3.69,2.43,450,"1985-03-17 2014-03-31",3.46,4.53,450,"1985-03-17 2014-03-31",3.44,5.88,450,"1985-03-17 2014-03-31",3.4,5.86,450,"1985-03-17 2014-03-31",0.04,0.38,450,"1985-03-17 2014-03-31",0,0.2,450,"1985-03-17 2014-03-31",,,,
2015-03-23,5.48,2.44,450,"1985-03-16 2014-03-30",90.16,6.87,450,"1985-03-16 2014-03-30",10.61,2.24,450,"1985-03-16 2014-03-30",25.93,10.48,450,"1985-03-16 2014-03-30",0.75,3.22,450,"1985-03-16 2014-03-30",60.96,11.62,450,"1985-03-16 2014-03-30",3.62,2.44,450,"1985-03-16 2014-03-30",3.42,4.48,450,"1985-03-16 2014-03-30",3.45,5.86,450,"1985-03-16 2014-03-30",3.41,5.85,450,"1985-03-16 2014-03-30",0.04,0.38,450,"1985-03-16 2014-03-30",0,0.2,450,"1985-03-16 2014-03-30",,,,
2015-03-22,5.42,2.44,450,"1985-03-15 2014-03-29",90.18,6.91,450,"1985-03-15 2014-03-29",10.47,2.2,450,"1985-03-15 2014-03-29",26.17,10.49,450,"1985-03-15 2014-03-29",0.71,3.25,450,"1985-03-15 2014-03-29",61.27,11.7,450,"1985-03-15 2014-03-29",3.58,2.48,450,"1985-03-15 2014-03-29",3.41,4.49,450,"1985-03-15 2014-03-29",3.5,5.84,450,"1985-03-15 2014-03-29",3.44,5.81,450,"1985-03-15 2014-03-29",0.06,0.51,450,"1985-03-15 2014-03-29",0,0.2,450,"1985-03-15 2014-03-29",,,,
2015-03-21,5.41,2.45,450,"1985-03-14 2014-03-28",90.29,6.94,450,"1985-03-14 2014-03-28",10.41,2.18,450,"1985-03-14 2014-03-28",26.14,10.26,450,"1985-03-14 2014-03-28",0.71,3.27,450,"1985-03-14 2014-03-28",61.42,11.72,450,"1985-03-14 2014-03-28",3.62,2.5,450,"1985-03-14 2014-03-28",3.45,4.52,450,"1985-03-14 2014-03-28",3.49,5.77,450,"1985-03-14 2014-03-28",3.43,5.74,450,"1985-03-14 2014-03-28",0.06,0.51,450,"1985-03-14 2014-03-28",0,0.2,450,"1985-03-14 2014-03-28",,,,
2015-03-20,5.41,2.5,450,"1985-03-13 2014-03-27",90.35,6.96,450,"1985-03-13 2014-03-27",10.41,2.16,450,"1985-03-13 2014-03-27",26.09,10.21,450,"1985-03-13 2014-03-27",0.77,3.29,450,"1985-03-13 2014-03-27",61.6,11.88,450,"1985-03-13 2014-03-27",3.64,2.54,450,"1985-03-13 2014-03-27",3.51,4.55,450,"1985-03-13 2014-03-27",3.65,5.87,450,"1985-03-13 2014-03-27",3.59,5.84,450,"1985-03-13 2014-03-27",0.05,0.5,450,"1985-03-13 2014-03-27",0,0.2,450,"1985-03-13 2014-03-27",,,,
2015-03-19,5.42,2.54,450,"1985-03-12 2014-03-26",90.48,6.76,450,"1985-03-12 2014-03-26",10.36,2.15,450,"1985-03-12 2014-03-26",25.88,10.21,450,"1985-03-12 2014-03-26",0.79,3.29,450,"1985-03-12 2014-03-26",61.97,11.76,450,"1985-03-12 2014-03-26",3.6,2.57,450,"1985-03-12 2014-03-26",3.54,4.62,450,"1985-03-12 2014-03-26",3.67,5.95,450,"1985-03-12 2014-03-26",3.62,5.92,450,"1985-03-12 2014-03-26",0.05,0.5,450,"1985-03-12 2014-03-26",0,0.2,450,"1985-03-12 2014-03-26",,,,
2015-03-18,5.45,2.62,450,"1985-03-11 2014-03-25",90.6,6.6,450,"1985-03-11 2014-03-25",10.33,2.2,450,"1985-03-11 2014-03-25",25.79,10.11,450,"1985-03-11 2014-03-25",0.84,3.33,450,"1985-03-11 2014-03-25",62.4,11.74,450,"1985-03-11 2014-03-25",3.56,2.68,450,"1985-03-11 2014-03-25",3.55,4.61,450,"1985-03-11 2014-03-25",3.73,6.05,450,"1985-03-11 2014-03-25",3.68,6.02,450,"1985-03-11 2014-03-25",0.05,0.5,450,"1985-03-11 2014-03-25",0,0.2,450,"1985-03-11 2014-03-25",,,,
2015-03-17,5.44,2.73,450,"1985-03-10 2014-03-24",90.68,6.72,450,"1985-03-10 2014-03-24",10.31,2.23,450,"1985-03-10 2014-03-24",25.87,10.11,450,"1985-03-10 2014-03-24",0.9,3.33,450,"1985-03-10 2014-03-24",62.68,11.67,450,"1985-03-10 2014-03-24",3.57,2.71,450,"1985-03-10 2014-03-24",3.55,4.59,450,"1985-03-10 2014-03-24",3.8,6.02,450,"1985-03-10 2014-03-24",3.73,5.99,450,"1985-03-10 2014-03-24",0.07,0.58,450,"1985-03-10 2014-03-24",0,0.24,450,"1985-03-10 2014-03-24",,,,
2015-03-16,5.48,2.73,450,"1985-03-09 2014-03-23",91,6.31,450,"1985-03-09 2014-03-23",10.27,2.3,450,"1985-03-09 2014-03-23",26.08,10.27,450,"1985-03-09 2014-03-23",0.96,3.33,450,"1985-03-09 2014-03-23",63.18,11.61,450,"1985-03-09 2014-03-23",3.59,2.72,450,"1985-03-09 2014-03-23",3.67,4.64,450,"1985-03-09 2014-03-23",3.99,6.1,450,"1985-03-09 2014-03-23",3.9,6.08,450,"1985-03-09 2014-03-23",0.08,0.63,450,"1985-03-09 2014-03-23",0,0.25,450,"1985-03-09 2014-03-23",,,,
2015-03-15,5.45,2.8,450,"1985-03-08 2014-03-22",91.08,6.28,450,"1985-03-08 2014-03-22",10.16,2.37,450,"1985-03-08 2014-03-22",25.89,10.29,450,"1985-03-08 2014-03-22",0.93,3.44,450,"1985-03-08 2014-03-22",63.62,11.63,450,"1985-03-08 2014-03-22",3.52,2.8,450,"1985-03-08 2014-03-22",3.67,4.6,450,"1985-03-08 2014-03-22",4.1,6.26,449,"1985-03-08 2014-03-22",4.01,6.25,449,"1985-03-08 2014-03-22",0.09,0.64,449,"1985-03-08 2014-03-22",0,0.25,448,"1985-03-08 2014-03-22",,,,
2015-03-14,5.37,2.9,450,"1985-03-07 2014-03-21",91.02,6.32,450,"1985-03-07 2014-03-21",10.06,2.4,450,"1985-03-07 2014-03-21",25.79,10.42,450,"1985-03-07 2014-03-21",0.87,3.51,450,"1985-03-07 2014-03-21",63.85,11.47,450,"1985-03-07 2014-03-21",3.49,2.84,450,"1985-03-07 2014-03-21",3.59,4.51,450,"1985-03-07 2014-03-21",3.98,6.11,449,"1985-03-07 2014-03-21",3.9,6.1,449,"1985-03-07 2014-03-21",0.08,0.63,449,"1985-03-07 2014-03-21",0,0.25,448,"1985-03-07 2014-03-21",,,,
2015-03-13,5.3,3.04,450,"1985-03-06 2014-03-20",90.9,6.69,450,"1985-03-06 2014-03-20",10.04,2.46,450,"1985-03-06 2014-03-20",25.56,10.46,450,"1985-03-06 2014-03-20",0.8,3.66,450,"1985-03-06 2014-03-20",63.77,11.68,450,"1985-03-06 2014-03-20",3.4,2.91,450,"1985-03-06 2014-03-20",3.51,4.45,450,"1985-03-06 2014-03-20",3.91,6.15,449,"1985-03-06 2014-03-20",3.83,6.14,449,"1985-03-06 2014-03-20",0.08,0.63,449,"1985-03-06 2014-03-20",0,0.25,448,"1985-03-06 2014-03-20",,,,
2015-03-12,5.22,3.07,450,"1985-03-05 2014-03-19",90.91,6.78,450,"1985-03-05 2014-03-19",9.91,2.42,450,"1985-03-05 2014-03-19",25.39,10.46,450,"1985-03-05 2014-03-19",0.72,3.82,450,"1985-03-05 2014-03-19",64.02,11.97,450,"1985-03-05 2014-03-19",3.35,2.94,450,"1985-03-05 2014-03-19",3.36,4.21,450,"1985-03-05 2014-03-19",3.92,6.21,449,"1985-03-05 2014-03-19",3.84,6.2,449,"1985-03-05 2014-03-19",0.08,0.63,449,"1985-03-05 2014-03-19",0,0.21,448,"1985-03-05 2014-03-19",,,,
2015-03-11,5.14,3.08,450,"1985-03-04 2014-03-18",90.83,6.77,450,"1985-03-04 2014-03-18",9.84,2.45,450,"1985-03-04 2014-03-18",25.63,10.64,450,"1985-03-04 2014-03-18",0.67,3.87,450,"1985-03-04 2014-03-18",64.12,11.88,450,"1985-03-04 2014-03-18",3.28,2.95,450,"1985-03-04 2014-03-18",3.3,4.22,450,"1985-03-04 2014-03-18",3.84,6.13,449,"1985-03-04 2014-03-18",3.76,6.12,449,"1985-03-04 2014-03-18",0.07,0.61,449,"1985-03-04 2014-03-18",0,0.16,448,"1985-03-04 2014-03-18",,,,
2015-03-10,5.07,3.12,450,"1985-03-03 2014-03-17",90.86,6.91,450,"1985-03-03 2014-03-17",9.77,2.45,450,"1985-03-03 2014-03-17",25.7,10.71,450,"1985-03-03 2014-03-17",0.61,3.93,450,"1985-03-03 2014-03-17",64.29,12.03,450,"1985-03-03 2014-03-17",3.17,2.98,450,"1985-03-03 2014-03-17",3.23,4.15,450,"1985-03-03 2014-03-17",3.86,5.8,449,"1985-03-03 2014-03-17",3.8,5.78,449,"1985-03-03 2014-03-17",0.06,0.53,449,"1985-03-03 2014-03-17",0,0.16,448,"1985-03-03 2014-03-17",,,,
2015-03-09,5.05,3.16,450,"1985-03-02 2014-03-16",90.98,6.84,450,"1985-03-02 2014-03-16",9.71,2.54,450,"1985-03-02 2014-03-16",25.77,10.65,450,"1985-03-02 2014-03-16",0.51,4.01,450,"1985-03-02 2014-03-16",64.2,12.34,450,"1985-03-02 2014-03-16",3.1,3.03,450,"1985-03-02 2014-03-16",3.26,4.13,450,"1985-03-02 2014-03-16",3.9,5.8,449,"1985-03-02 2014-03-16",3.83,5.76,449,"1985-03-02 2014-03-16",0.07,0.58,449,"1985-03-02 2014-03-16",0,0.77,447,"1985-03-02 2014-03-16",,,,
2015-03-08,4.98,3.27,450,"1985-03-01 2014-03-15",90.98,6.94,450,"1985-03-01 2014-03-15",9.65,2.6,450,"1985-03-01 2014-03-15",25.57,10.52,450,"1985-03-01 2014-03-15",0.42,4.15,450,"1985-03-01 2014-03-15",64.19,12.65,450,"1985-03-01 2014-03-15",3.01,3.1,450,"1985-03-01 2014-03-15",3.35,4.33,450,"1985-03-01 2014-03-15",4.13,6.37,449,"1985-03-01 2014-03-15",4.03,6.33,449,"1985-03-01 2014-03-15",0.11,0.87,449,"1985-03-01 2014-03-15",0.1,0.77,446,"1985-03-01 2014-03-15",,,,
2015-03-07,4.92,3.31,450,"1985-02-28 2014-03-14",91.03,6.94,450,"1985-02-28 2014-03-14",9.58,2.62,450,"1985-02-28 2014-03-14",25.26,10.28,450,"1985-02-28 2014-03-14",0.25,4.27,450,"1985-02-28 2014-03-14",63.99,12.75,450,"1985-02-28 2014-03-14",2.92,3.14,450,"1985-02-28 2014-03-14",3.25,4.31,450,"1985-02-28 2014-03-14",4.04,6.33,449,"1985-02-28 2014-03-14",3.96,6.31,449,"1985-02-28 2014-03-14",0.1,0.81,449,"1985-02-28 2014-03-14",0.1,0.78,445,"1985-02-28 2014-03-14",,,,
2015-03-06,4.82,3.35,450,"1985-02-27 2014-03-13",90.95,7.14,450,"1985-02-27 2014-03-13",9.5,2.63,450,"1985-02-27 2014-03-13",25.05,10.45,450,"1985-02-27 2014-03-13",0.1,4.35,450,"1985-02-27 2014-03-13",64.01,13.16,450,"1985-02-27 2014-03-13",2.73,3.15,450,"1985-02-27 2014-03-13",3.15,4.26,450,"1985-02-27 2014-03-13",3.93,6.4,449,"1985-02-27 2014-03-13",3.84,6.37,449,"1985-02-27 2014-03-13",0.11,0.81,449,"1985-02-27 2014-03-13",0.1,0.81,444,"1985-02-27 2014-03-13",,,,
2015-03-05,4.67,3.44,450,"1985-02-26 2014-03-12",91,7.27,450,"1985-02-26 2014-03-12",9.29,2.7,450,"1985-02-26 2014-03-12",24.82,10.49,450,"1985-02-26 2014-03-12",-0.11,4.44,450,"1985-02-26 2014-03-12",64.36,13.49,450,"1985-02-26 2014-03-12",2.54,3.2,450,"1985-02-26 2014-03-12",3.07,4.18,450,"1985-02-26 2014-03-12",3.82,6.33,449,"1985-02-26 2014-03-12",3.71,6.31,449,"1985-02-26 2014-03-12",0.12,0.85,449,"1985-02-26 2014-03-12",0.1,0.81,444,"1985-02-26 2014-03-12",,,,
2015-03-04,4.51,3.56,450,"1985-02-25 2014-03-11",90.9,7.52,450,"1985-02-25 2014-03-11",9.14,2.77,450,"1985-02-25 2014-03-11",24.69,10.35,450,"1985-02-25 2014-03-11",-0.3,4.55,450,"1985-02-25 2014-03-11",64.19,13.76,450,"1985-02-25 2014-03-11",2.37,3.28,450,"1985-02-25 2014-03-11",3.02,4.19,450,"1985-02-25 2014-03-11",3.68,6.22,449,"1985-02-25 2014-03-11",3.56,6.2,449,"1985-02-25 2014-03-11",0.13,0.86,449,"1985-02-25 2014-03-11",0.1,0.81,444,"1985-02-25 2014-03-11",,,,
2015-03-03,4.35,3.67,450,"1985-02-24 2014-03-10",90.79,7.79,450,"1985-02-24 2014-03-10",9,2.8,450,"1985-02-24 2014-03-10",24.59,10.47,450,"1985-02-24 2014-03-10",-0.5,4.69,450,"1985-02-24 2014-03-10",63.94,14.34,450,"1985-02-24 2014-03-10",2.26,3.28,450,"1985-02-24 2014-03-10",3.05,4.27,450,"1985-02-24 2014-03-10",3.67,6.21,449,"1985-02-24 2014-03-10",3.52,6.12,449,"1985-02-24 2014-03-10",0.16,1.09,449,"1985-02-24 2014-03-10",0.1,0.82,444,"1985-02-24 2014-03-10",,,,
2015-03-02,4.26,3.59,450,"1985-02-23 2014-03-09",90.91,7.55,450,"1985-02-23 2014-03-09",8.86,2.8,450,"1985-02-23 2014-03-09",24.45,10.56,450,"1985-02-23 2014-03-09",-0.67,4.7,450,"1985-02-23 2014-03-09",63.92,14.8,450,"1985-02-23 2014-03-09",2.11,3.24,450,"1985-02-23 2014-03-09",3.03,4.26,450,"1985-02-23 2014-03-09",3.73,6.49,449,"1985-02-23 2014-03-09",3.59,6.4,449,"1985-02-23 2014-03-09",0.15,1.05,449,"1985-02-23 2014-03-09",0.1,0.83,444,"1985-02-23 2014-03-09",,,,
2015-03-01,4.16,3.53,450,"1985-02-22 2014-03-08",90.96,7.56,450,"1985-02-22 2014-03-08",8.75,2.76,450,"1985-02-22 2014-03-08",24.28,10.5,450,"1985-02-22 2014-03-08",-0.71,4.6,450,"1985-02-22 2014-03-08",64.09,14.74,450,"1985-02-22 2014-03-08",2.01,3.21,450,"1985-02-22 2014-03-08",2.91,4.18,450,"1985-02-22 2014-03-08",3.7,6.54,449,"1985-02-22 2014-03-08",3.56,6.45,449,"1985-02-22 2014-03-08",0.15,1.09,449,"1985-02-22 2014-03-08",0.1,0.98,444,"1985-02-22 2014-03-07",,,,
